615,616,600,614,614,611,596,596,596,613,614,614,614,583,584,614,614,614,614,614,583,584,583,616,615,616,615,616,615,616,615,616,615,616,615,584,614,614,583,616,615,616,615,616
616,615,584,614,614,614,595,596,597,614,614,614,614,599,600,614,614,614,614,583,616,615,616,615,616,615,616,600,599,615,616,615,616,615,616,600,614,614,599,615,616,615,616,615
615,616,600,614,579,580,596,612,613,614,614,614,614,614,583,584,583,584,583,616,615,616,615,616,600,599,600,614,614,599,600,599,600,599,615,584,614,614,583,616,615,616,615,616
616,615,584,614,595,596,597,614,614,614,614,583,584,583,616,615,616,615,616,615,616,600,599,600,579,580,580,581,614,614,614,614,614,614,599,600,614,614,599,615,616,615,616,615
615,616,600,614,611,612,613,614,614,614,614,599,615,616,615,616,615,616,615,616,600,614,579,580,596,596,596,596,580,580,580,581,614,614,614,614,614,614,614,599,615,616,615,616
616,615,584,614,614,614,614,614,614,614,614,583,616,615,616,615,616,615,616,600,614,614,611,612,612,612,596,596,596,596,596,597,614,614,614,614,614,614,614,614,599,615,616,615
615,616,600,614,614,614,614,614,583,584,583,616,615,616,615,616,615,616,615,584,614,614,601,602,603,614,611,612,612,596,596,596,581,614,614,614,614,614,614,614,614,599,615,616
616,615,584,601,602,603,614,583,616,615,616,615,616,615,616,615,616,600,599,600,614,614,617,618,619,614,614,614,614,595,596,596,597,614,583,584,614,614,614,614,614,583,616,615
615,616,600,617,618,619,583,616,615,616,615,616,615,616,615,616,600,614,614,614,614,614,614,614,614,614,614,614,614,611,612,612,613,614,599,600,583,584,614,614,614,599,615,616
616,615,584,614,614,583,616,615,616,615,616,615,616,615,616,600,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,614,599,600,614,583,584,583,616,615
615,616,615,584,583,616,615,616,615,616,615,616,615,616,615,584,583,584,583,584,583,584,583,584,583,584,583,584,583,584,583,584,583,584,583,584,583,584,583,616,615,616,615,616
616,615,616,615,616,615,616,615,616,615,616,615,616,615,616,615,616,615,616,615,616,615,616,615,616,615,616,615,616,615,616,615,616,615,616,615,616,615,616,615,616,615,616,615
