168,169,183,187,187,184,185,201,217,201,185,186,464,464,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,464,464,483,483,485,486,483,483,483,485,486,483,483,483,466
169,168,167,187,187,200,201,202,187,200,201,202,464,464,478,487,487,478,487,487,478,487,487,478,487,487,478,487,487,464,464,483,483,487,487,483,483,483,487,487,483,483,483,466
168,169,183,187,187,216,217,203,185,203,217,218,464,464,478,485,486,478,485,486,478,485,486,478,485,486,478,485,486,464,480,481,481,481,481,481,481,481,481,481,481,481,481,482
169,168,167,187,187,187,187,200,201,202,187,187,464,464,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,480,481,481,481,481,481,481,481,481,481,481,481,481,481,481
168,169,168,167,187,184,185,201,217,218,187,187,464,464,478,487,487,478,487,487,478,487,487,478,487,487,478,487,487,478,466,466,182,183,182,183,182,183,168,169,168,169,168,169
169,168,169,183,187,200,201,202,187,187,187,187,464,464,478,485,486,478,485,486,478,485,486,478,485,486,478,485,486,478,466,466,219,187,187,187,187,187,182,168,169,168,169,168
168,169,183,187,187,216,217,218,187,187,187,187,464,480,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,482,466,187,184,185,186,187,187,166,169,168,169,168,169
169,168,167,187,187,187,187,187,187,187,187,187,480,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,482,187,200,201,202,187,166,169,168,169,168,169,168
168,169,183,187,219,187,187,187,187,187,187,219,187,187,187,187,187,187,187,187,182,183,187,187,187,187,187,187,182,183,187,187,184,203,201,203,186,182,168,169,168,169,168,169
169,168,167,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,200,201,203,201,202,187,182,183,182,168,169,168
168,169,183,187,187,187,219,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,219,187,187,187,219,187,187,187,187,219,216,217,217,217,218,187,187,187,166,169,168,169
169,168,167,187,187,187,187,166,167,166,167,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,219,187,166,169,168,169,168
168,169,183,187,187,187,187,182,168,169,183,187,166,167,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,166,167,166,167,166,167,166,169,168,169,168,169
169,168,167,219,187,219,187,166,169,168,167,166,169,168,167,187,187,187,187,187,187,187,187,187,187,219,187,187,187,187,187,166,169,168,169,168,169,168,169,168,169,168,169,168
168,169,183,187,187,187,166,169,168,169,168,169,168,169,168,167,166,167,166,167,166,167,187,187,187,187,187,187,166,167,166,169,168,169,168,169,168,169,168,169,168,169,168,169
169,168,167,166,167,166,169,168,169,168,169,168,169,168,169,168,169,168,169,168,169,168,167,166,167,166,167,166,169,168,169,168,169,168,169,168,169,168,169,168,169,168,169,168
168,169,168,169,168,169,168,169,168,169,168,169,168,169,168,169,168,169,168,169,168,169,168,169,168,169,168,169,168,169,168,169,168,169,168,169,168,169,168,169,168,169,168,169
