194,72,73,119,119,119,119,119,119,119,119,119,119,119,119,119,74,75,119,119,119,119,119,119,119,119,72,73,119,119,119,119,119,119,119,119,119,119,74,75,119,119,119,192
194,88,89,119,119,119,119,119,119,119,119,119,119,119,119,119,90,91,119,119,69,70,70,70,71,119,88,89,119,119,119,119,119,69,70,71,119,119,90,91,69,70,71,192
194,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,85,118,118,86,87,119,119,119,119,119,119,69,70,86,86,87,119,119,119,119,85,118,87,192
194,119,119,119,69,70,71,119,119,74,75,119,119,119,119,119,119,69,70,70,86,86,86,86,103,119,119,119,119,119,119,85,86,118,86,87,119,119,119,119,85,86,87,192
194,119,119,119,85,118,87,119,119,90,91,119,119,119,119,119,119,85,118,86,86,118,86,87,119,119,119,119,119,119,119,101,102,86,86,87,119,119,119,119,85,86,87,192
194,119,119,119,101,102,118,70,71,119,119,119,119,119,119,119,119,101,102,102,102,102,102,103,119,119,119,119,119,119,119,119,119,101,102,103,119,119,119,119,101,102,103,192
194,119,119,119,119,119,85,86,87,119,119,119,119,119,119,119,119,119,72,73,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,72,73,119,119,119,119,192
194,119,119,119,119,119,101,102,103,119,119,119,119,119,119,119,119,119,88,89,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,88,89,119,119,119,119,192
194,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,119,192
195,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,196
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
